ID,Tweet URL,Account handle,Account name,Account type,Tweet,Tweet Translated,Tweet Type,Date posted,Likes,Replies,Retweets,Quote Tweets,Likes_zscore,Replies_zscore,Retweets_zscore,Quote Tweets_zscore,Account_Anonymous,Account_Identified,Removed any special characters and urls,Tokenized Tweet,Stemmed Tweet,Lemmatized Tweet
13-137,https://twitter.com/aanthonytomas/status/1497377707012755456,@aanthonytomas,·¥Ö·¥á·¥° è,Identified,"Daddy panot nyo naman binenta ang Scarborough Shoal sa China. Pagkatapos isiwalat ni Juan Ponce Enrile na nakikipagtransaksyon si Trillanes sa China, biglaan naman itong ipinakulong at kinasuhan ng plunder.",Daddy Panot you sold the Scarborough Shoal in China after Juan Ponce Enrile revealed that Trillanes was trading in China and suddenly confined and charged with plunder,"Reply, Text",2022-02-26 09:07:00,0.0,1.0,0.0,0.0,-0.19940174254965867,0.7077683290744782,-0.15170473148451075,-0.14714972880866967,0,1,Daddy panot nyo naman binenta ang Scarborough Shoal sa China Pagkatapos isiwalat ni Juan Ponce Enrile na nakikipagtransaksyon si Trillanes sa China biglaan naman itong ipinakulong at kinasuhan ng plunder,daddy panot sold scarborough shoal china juan ponce enrile revealed trillanes trading china suddenly confined charged plunder,"['daddi', 'panot', 'sold', 'scarborough', 'shoal', 'china', 'juan', 'ponc', 'enril', 'reveal', 'trillan', 'trade', 'china', 'suddenli', 'confin', 'charg', 'plunder']","['daddy', 'panot', 'sold', 'scarborough', 'shoal', 'china', 'juan', 'ponce', 'enrile', 'revealed', 'trillanes', 'trading', 'china', 'suddenly', 'confined', 'charged', 'plunder']"
13-135,https://twitter.com/SalvadorAlmosa1/status/1507174779018952705,@SalvadorAlmosa1,Salvador Almosara,Identified,@Rayo_delaVerdad @KimIndar Daanin na lang sa halalan BBM/SARAH kami isinuka na ng taong bayan ang Leberal Aquino at kasama ang pinklawan dahil puro Plastic!!! hindi makabayan lahing makapili sip2 sa olegarko pati panangbak sa west philippine sea ibininta sa china kapallll!!,Rayo_Delaverdad Kimindar just allowed the election bbmsarah we have been vomiting the people of the Aquino and with the Pinclawan because it is purely plastic non -patriot,"Reply, Text",2022-03-25 09:57:00,2.0,0.0,0.0,0.0,-0.07606045849832341,-0.49865495912065505,-0.15170473148451075,-0.14714972880866967,0,1,Rayo_delaVerdad KimIndar Daanin na lang sa halalan BBMSARAH kami isinuka na ng taong bayan ang Leberal Aquino at kasama ang pinklawan dahil puro Plastic hindi makabayan lahing makapili sip2 sa olegarko pati panangbak sa west philippine sea ibininta sa china kapallll,rayo_delaverdad kimindar allowed election bbmsarah vomiting people aquino pinclawan purely plastic non -patriot,"['rayo_delaverdad', 'kimindar', 'allow', 'elect', 'bbmsarah', 'vomit', 'peopl', 'aquino', 'pinclawan', 'pure', 'plastic', 'non', '-patriot']","['rayo_delaverdad', 'kimindar', 'allowed', 'election', 'bbmsarah', 'vomiting', 'people', 'aquino', 'pinclawan', 'purely', 'plastic', 'non', '-patriot']"
13-5,https://twitter.com/LiLiAgendaTM/status/1507584587979169798,@LiLiAgendaTM,Baby Girl Joshie🫶,Anonymous,"yung isa dyan pinamigay na ung west philippine sea sa china habang yung isa si Noynoy Aquino.

#CAMANAVAisPink","The one who gave the West Philippine Sea to China while Noynoy Aquino was one

CAMANAVAISPINK","Text, Reply",2022-03-26 13:05:00,9.0,1.0,4.0,0.0,0.35563403568135,0.7077683290744782,0.6910993323183268,-0.14714972880866967,1,0,"yung isa dyan pinamigay na ung west philippine sea sa china habang yung isa si Noynoy Aquino

CAMANAVAisPink",one gave west philippine sea china noynoy aquino one camanavaispink,"['one', 'gave', 'west', 'philippin', 'sea', 'china', 'noynoy', 'aquino', 'one', 'camanavaispink']","['one', 'gave', 'west', 'philippine', 'sea', 'china', 'noynoy', 'aquino', 'one', 'camanavaispink']"
13-134,https://twitter.com/Simply_Ana77/status/1520058007987523584,@Simply_Ana77,@AdingBiday_,Identified,"üò≠üò≠  Scarborough shoal ,ask  trillanes MADAME kung sino nagbenta nyan ..PERO yung isusugal mo ang libo-libong sundalo makigyera dahil Jan ? Sa tingin mo ,gang dun lang ang damage? U are inviting a WWIII,jak ammo iyawag ko kenkan subra NGA awan NUNOT mo tlgan juskolord üëéüëéüëé https://t.co/tiZZ1Qu89I",Scarborough shoal ask Trillanes madame kung who is the source of nyan but yung you gamble the libolibong sagyera dahil jan you gang ng ang dun only your damage is inviting a wwiiiiijak I know to call you there is no nunot mo tlgan juskolor,"Text, Image",2022-04-29 23:10:00,1.0,0.0,0.0,0.0,-0.13773110052399104,-0.49865495912065505,-0.15170473148451075,-0.14714972880866967,0,1,  Scarborough shoal ask  trillanes MADAME kung sino nagbenta nyan PERO yung isusugal mo ang libolibong sundalo makigyera dahil Jan  Sa tingin mo gang dun lang ang damage U are inviting a WWIIIjak ammo iyawag ko kenkan subra NGA awan NUNOT mo tlgan juskolord  ,scarborough shoal ask trillanes madame kung source nyan yung gamble libolibong sagyera dahil jan gang ng ang dun damage inviting wwiiiiijak know call nunot mo tlgan juskolor,"['scarborough', 'shoal', 'ask', 'trillan', 'madam', 'kung', 'sourc', 'nyan', 'yung', 'gambl', 'libolibong', 'sagyera', 'dahil', 'jan', 'gang', 'ng', 'ang', 'dun', 'damag', 'invit', 'wwiiiiijak', 'know', 'call', 'nunot', 'mo', 'tlgan', 'juskolor']","['scarborough', 'shoal', 'ask', 'trillanes', 'madame', 'kung', 'source', 'nyan', 'yung', 'gamble', 'libolibong', 'sagyera', 'dahil', 'jan', 'gang', 'ng', 'ang', 'dun', 'damage', 'inviting', 'wwiiiiijak', 'know', 'call', 'nunot', 'mo', 'tlgan', 'juskolor']"
13-136,https://twitter.com/tofi_manaloto/status/1499926019721293831,@tofi_manaloto,Kristoffer Manaloto,Identified,"@johncol13097093 @SETHXYRILL @BoyetJSison Ang nagpahirap sa mga Pilipino yung pgbebenta ng mga pag-aari ng gobyerno sa pribado o mga kamag-anak, kaibigan ng mga Aquino. Mga Revenue generating govt agencies mga yun. Yung Sabah, binenta sa Malaysia. Yung West Philippine Sea ibinenta s China ni PNOY at c Trillanes inutosan.",johnncol13097093 Sethxyrill Boyetjsison has suffered Filipinos who sell government ownership to private or relative friends of Aquino's revenue generating govt agencies those who are sold in Malaysia the West Philippine Sea sold china's pnoy and c trillanes ordered,Text,2022-05-03 09:53:00,0.0,1.0,0.0,0.0,-0.19940174254965867,0.7077683290744782,-0.15170473148451075,-0.14714972880866967,0,1,johncol13097093 SETHXYRILL BoyetJSison Ang nagpahirap sa mga Pilipino yung pgbebenta ng mga pagaari ng gobyerno sa pribado o mga kamaganak kaibigan ng mga Aquino Mga Revenue generating govt agencies mga yun Yung Sabah binenta sa Malaysia Yung West Philippine Sea ibinenta s China ni PNOY at c Trillanes inutosan,johnncol13097093 sethxyrill boyetjsison suffered filipinos sell government ownership private relative friends aquino 's revenue generating govt agencies sold malaysia west philippine sea sold china 's pnoy c trillanes ordered,"['johnncol13097093', 'sethxyril', 'boyetjsison', 'suffer', 'filipino', 'sell', 'govern', 'ownership', 'privat', 'rel', 'friend', 'aquino', ""'s"", 'revenu', 'gener', 'govt', 'agenc', 'sold', 'malaysia', 'west', 'philippin', 'sea', 'sold', 'china', ""'s"", 'pnoy', 'c', 'trillan', 'order']","['johnncol13097093', 'sethxyrill', 'boyetjsison', 'suffered', 'filipino', 'sell', 'government', 'ownership', 'private', 'relative', 'friend', 'aquino', ""'s"", 'revenue', 'generating', 'govt', 'agency', 'sold', 'malaysia', 'west', 'philippine', 'sea', 'sold', 'china', ""'s"", 'pnoy', 'c', 'trillanes', 'ordered']"
13-4,https://twitter.com/Michael550265/status/1522054707031674883,@Michael550265,Michael,Identified,@manilabulletin Ginawa na naman ninyong tanga ang mga Pilipino.  At si Trillanes pa ang source ninyo.  Iyong nagbenta ng Scarborough Shoal sa China,Manilabulletin you have made the Filipinos fool again and Trillanes is still your source you sell Scarborough Shoal in China,"Text, Reply",2022-05-05 11:24:00,5.0,1.0,0.0,0.0,0.10895146757867948,0.7077683290744782,-0.15170473148451075,-0.14714972880866967,0,1,manilabulletin Ginawa na naman ninyong tanga ang mga Pilipino  At si Trillanes pa ang source ninyo  Iyong nagbenta ng Scarborough Shoal sa China,manilabulletin made filipinos fool trillanes still source sell scarborough shoal china,"['manilabulletin', 'made', 'filipino', 'fool', 'trillan', 'still', 'sourc', 'sell', 'scarborough', 'shoal', 'china']","['manilabulletin', 'made', 'filipino', 'fool', 'trillanes', 'still', 'source', 'sell', 'scarborough', 'shoal', 'china']"
13-132,https://twitter.com/Lynnnccchhh/status/1540920123439353856,@Lynnnccchhh,coco,Anonymous,"@detective_jimmy @JoeW85289593 @Alisaisil @DrewPavlou What you said is true if Leni won, anyway her predecessor Noynoy Aquino jr. gave away scarborough shoal along with west philippine sea but fortunately the one who won is the son of the dictator marcos that declared marshall law due to the country having too much commies",detective_jimmy JoeW85289593 Alisaisil DrewPavlou What you said is true if Leni won anyway her predecessor Noynoy Aquino jr gave away scarborough shoal along with west philippine sea but fortunately the one who won is the son of the dictator marcos that declared marshall law due to the country having too much commies,Text,2022-06-26 12:49:00,0.0,0.0,0.0,0.0,-0.19940174254965867,-0.49865495912065505,-0.15170473148451075,-0.14714972880866967,1,0,detective_jimmy JoeW85289593 Alisaisil DrewPavlou What you said is true if Leni won anyway her predecessor Noynoy Aquino jr gave away scarborough shoal along with west philippine sea but fortunately the one who won is the son of the dictator marcos that declared marshall law due to the country having too much commies,detective_jimmy joew85289593 alisaisil drewpavlou said true leni anyway predecessor noynoy aquino jr gave away scarborough shoal along west philippine sea fortunately one son dictator marcos declared marshall law due country much commies,"['detective_jimmi', 'joew85289593', 'alisaisil', 'drewpavl', 'said', 'true', 'leni', 'anyway', 'predecessor', 'noynoy', 'aquino', 'jr', 'gave', 'away', 'scarborough', 'shoal', 'along', 'west', 'philippin', 'sea', 'fortun', 'one', 'son', 'dictat', 'marco', 'declar', 'marshal', 'law', 'due', 'countri', 'much', 'commi']","['detective_jimmy', 'joew85289593', 'alisaisil', 'drewpavlou', 'said', 'true', 'leni', 'anyway', 'predecessor', 'noynoy', 'aquino', 'jr', 'gave', 'away', 'scarborough', 'shoal', 'along', 'west', 'philippine', 'sea', 'fortunately', 'one', 'son', 'dictator', 'marcos', 'declared', 'marshall', 'law', 'due', 'country', 'much', 'commie']"
13-133,https://twitter.com/PackandCarryAll/status/1522795343397548032,@PackandCarryAll,AGamboa,Identified,"@EbaloJhunior @leisbeth_recto Salamat sa mga DILAWAN at nawala ang Scarborough Shoal at Pinalaya ang Terroristang si Trillanes. 

Ngayun balak pakawalan ang Reyna ng mga Drug Lords.","Ebalojhunior leisbeth_recto thanks to the yellow and lost Scarborough Shoal and released terrorist Trillanes

But intention to release the queen of drug lords","Reply, Text",2022-07-05 12:27:00,0.0,1.0,0.0,0.0,-0.19940174254965867,0.7077683290744782,-0.15170473148451075,-0.14714972880866967,0,1,"EbaloJhunior leisbeth_recto Salamat sa mga DILAWAN at nawala ang Scarborough Shoal at Pinalaya ang Terroristang si Trillanes 

Ngayun balak pakawalan ang Reyna ng mga Drug Lords",ebalojhunior leisbeth_recto thanks yellow lost scarborough shoal released terrorist trillanes intention release queen drug lords,"['ebalojhunior', 'leisbeth_recto', 'thank', 'yellow', 'lost', 'scarborough', 'shoal', 'releas', 'terrorist', 'trillan', 'intent', 'releas', 'queen', 'drug', 'lord']","['ebalojhunior', 'leisbeth_recto', 'thanks', 'yellow', 'lost', 'scarborough', 'shoal', 'released', 'terrorist', 'trillanes', 'intention', 'release', 'queen', 'drug', 'lord']"
13-131,https://twitter.com/PinPin103/status/1567444102215770113,@PinPin103,PinPin10,Anonymous,"@Celestine_DKila Ha? Gising ka ba? Sa panahon nya itinayo ung Island sa Scarborough shoal ng mga intsik, plus ung mga backdoor negotiations na pinagawa nya kay trillanes. Ung tribunal ncnasabi mo, pa alat lang yan para ma sbing me gnawa kuno, kita mo nga ayaw irecognize ng China, alm n hawshaw eh",Celestine_Dkila ha are you awake when he built an island in the Scarborough Shoal of the Chinese plus backdoor negotiations he made to trillanes and tribunal ncnas you just say that so I can see that you don't want to recognize china alm nHawshaw eh,"Reply, Text",2022-07-09 17:26:00,2.0,0.0,0.0,0.0,-0.07606045849832341,-0.49865495912065505,-0.15170473148451075,-0.14714972880866967,1,0,Celestine_DKila Ha Gising ka ba Sa panahon nya itinayo ung Island sa Scarborough shoal ng mga intsik plus ung mga backdoor negotiations na pinagawa nya kay trillanes Ung tribunal ncnasabi mo pa alat lang yan para ma sbing me gnawa kuno kita mo nga ayaw irecognize ng China alm n hawshaw eh,celestine_dkila ha awake built island scarborough shoal chinese plus backdoor negotiations made trillanes tribunal ncnas say see n't want recognize china alm nhawshaw eh,"['celestine_dkila', 'ha', 'awak', 'built', 'island', 'scarborough', 'shoal', 'chines', 'plu', 'backdoor', 'negoti', 'made', 'trillan', 'tribun', 'ncna', 'say', 'see', ""n't"", 'want', 'recogn', 'china', 'alm', 'nhawshaw', 'eh']","['celestine_dkila', 'ha', 'awake', 'built', 'island', 'scarborough', 'shoal', 'chinese', 'plus', 'backdoor', 'negotiation', 'made', 'trillanes', 'tribunal', 'ncnas', 'say', 'see', ""n't"", 'want', 'recognize', 'china', 'alm', 'nhawshaw', 'eh']"
13-130,https://twitter.com/khidkhid33/status/1567651335897776132,@khidkhid33,kevin ramirez,Identified,"@Celestine_DKila Under him, Trillanes has been sent to China to sell scarborough shoal so what are you talking about?",Celestine_DKila Under him Trillanes has been sent to China to sell scarborough shoal so what are you talking about,"Reply, Text",2022-08-09 07:09:00,4.0,1.0,0.0,0.0,0.04728082555301184,0.7077683290744782,-0.15170473148451075,-0.14714972880866967,0,1,Celestine_DKila Under him Trillanes has been sent to China to sell scarborough shoal so what are you talking about,celestine_dkila trillanes sent china sell scarborough shoal talking,"['celestine_dkila', 'trillan', 'sent', 'china', 'sell', 'scarborough', 'shoal', 'talk']","['celestine_dkila', 'trillanes', 'sent', 'china', 'sell', 'scarborough', 'shoal', 'talking']"
13-2,https://twitter.com/NationPinoy/status/1581111611414048768,@NationPinoy,PINOY NATION🇵🇭,Identified,"@WinGatchalian74 Bobo kasi ang mga dilawanmonyo kakapwet
Pumunta sa HARVARD upang siraan ang Sariling bansa!
During Aquino!
Trillanes pumunta sa China upang ibinta ang West Philippine Sea.","Watidchalian74 BOBO because the yellow ones are kakapwet
Go to Harvard to discredit home country
During Aquino
Trillanes go to China to post the West Philippine Sea","Text, Reply",2022-10-15 10:35:00,0.0,1.0,0.0,0.0,-0.19940174254965867,0.7077683290744782,-0.15170473148451075,-0.14714972880866967,0,1,"WinGatchalian74 Bobo kasi ang mga dilawanmonyo kakapwet
Pumunta sa HARVARD upang siraan ang Sariling bansa
During Aquino
Trillanes pumunta sa China upang ibinta ang West Philippine Sea",watidchalian74 bobo yellow ones kakapwet go harvard discredit home country aquino trillanes go china post west philippine sea,"['watidchalian74', 'bobo', 'yellow', 'one', 'kakapwet', 'go', 'harvard', 'discredit', 'home', 'countri', 'aquino', 'trillan', 'go', 'china', 'post', 'west', 'philippin', 'sea']","['watidchalian74', 'bobo', 'yellow', 'one', 'kakapwet', 'go', 'harvard', 'discredit', 'home', 'country', 'aquino', 'trillanes', 'go', 'china', 'post', 'west', 'philippine', 'sea']"
13-1,https://twitter.com/NationPinoy/status/1586940831369502720,@NationPinoy,PINOY NATION🇵🇭,Identified,Kaya tayo nagkaganito dahil sa mga inidulo nyo na Aquino bininta pa WEST PHILIPPINE SEA tapos tinulongan pa ang China sa pag gawa sa pamamagitan ng pag binta at pagsira ng kalikasan sa Zambales. https://t.co/2JuPtn4E7t,So we are doing this because of the fact that you are still Aquino painted West Philippine Sea and China is still being treated by making and destroying nature in Zambales,"Image, Text",2022-10-31 12:39:00,0.0,0.0,0.0,0.0,-0.19940174254965867,-0.49865495912065505,-0.15170473148451075,-0.14714972880866967,0,1,Kaya tayo nagkaganito dahil sa mga inidulo nyo na Aquino bininta pa WEST PHILIPPINE SEA tapos tinulongan pa ang China sa pag gawa sa pamamagitan ng pag binta at pagsira ng kalikasan sa Zambales ,fact still aquino painted west philippine sea china still treated making destroying nature zambales,"['fact', 'still', 'aquino', 'paint', 'west', 'philippin', 'sea', 'china', 'still', 'treat', 'make', 'destroy', 'natur', 'zambal']","['fact', 'still', 'aquino', 'painted', 'west', 'philippine', 'sea', 'china', 'still', 'treated', 'making', 'destroying', 'nature', 'zambales']"
13-3,https://twitter.com/Michael550265/status/1546790492498640896,@Michael550265,Michael,Identified,The issue of the West Philippine Sea started with Abnoy in connivance with Del Rosario and Trillanes.  This country lost Scarborough Shoal to China in 2012.  Where are the so-called historians that should have documented this infamy?,The issue of the West Philippine Sea started with Abnoy in connivance with Del Rosario and Trillanes  This country lost Scarborough Shoal to China in 2012  Where are the socalled historians that should have documented this infamy,Text,2022-12-07 05:36:00,3.0,1.0,0.0,0.0,-0.014389816472655784,0.7077683290744782,-0.15170473148451075,-0.14714972880866967,0,1,The issue of the West Philippine Sea started with Abnoy in connivance with Del Rosario and Trillanes  This country lost Scarborough Shoal to China in 2012  Where are the socalled historians that should have documented this infamy,issue west philippine sea started abnoy connivance del rosario trillanes country lost scarborough shoal china 2012 socalled historians documented infamy,"['issu', 'west', 'philippin', 'sea', 'start', 'abnoy', 'conniv', 'del', 'rosario', 'trillan', 'countri', 'lost', 'scarborough', 'shoal', 'china', '2012', 'socal', 'historian', 'document', 'infami']","['issue', 'west', 'philippine', 'sea', 'started', 'abnoy', 'connivance', 'del', 'rosario', 'trillanes', 'country', 'lost', 'scarborough', 'shoal', 'china', '2012', 'socalled', 'historian', 'documented', 'infamy']"
